pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,725200.3196969697,725200.3196969697,714376.4343283582,725200.3196969697,0.0,0.0,0.0,0.0
10,1,4,725200.3196969697,725200.3196969697,714376.4343283582,725200.3196969697,0.0,0.0,0.0,0.0
10,2,2,288332.0298405467,92866.16433837796,362600.15984848485,362600.15984848485,0.0,29.0,0.0,0.0
17,7,7,55072.16787481303,27939.537154865444,52429.8620878519,56575.91146572104,1.0,19.0,0.0,1.0
50,1,2,143906.25706554423,92866.16433837796,142875.28686567166,145040.06393939396,0.0,28.0,0.0,0.0
50,1,4,143906.25706554423,92866.16433837796,142875.28686567166,145040.06393939396,0.0,28.0,0.0,0.0
50,2,2,52700.148034447826,72300.93821752266,72520.03196969698,72520.03196969698,0.0,0.0,0.0,0.0
75,3,5,31264.76001045137,20303.394035802154,24173.34398989899,24762.388690568572,0.0,42.0,0.0,21.0
100,1,2,72300.93821752266,72300.93821752266,71437.64343283583,72520.03196969698,0.0,0.0,0.0,0.0
100,1,4,72300.93821752266,72300.93821752266,71437.64343283583,72520.03196969698,0.0,0.0,0.0,0.0
100,2,2,25639.915309446253,30406.721999872945,36260.01598484849,36260.01598484849,0.0,18.0,0.0,0.0
115,4,2,15524.381661314912,12910.185332038627,15765.224341238472,15765.224341238472,0.0,23.0,0.0,0.0
287,1,6,16458.022522522526,15901.930662148245,12634.151911097033,14857.433214341147,0.0,11.0,0.0,33.0
400,1,2,17889.449112315455,13340.177011622398,17859.410858208958,18130.007992424245,0.0,136.0,0.0,0.0
400,1,4,17889.449112315455,13340.177011622398,17859.410858208958,18130.007992424245,0.0,136.0,0.0,0.0
400,2,2,8800.48928971997,8433.156159701177,9065.003996212123,9065.003996212123,0.0,17.0,0.0,0.0
439,1,9,8703.763599867407,8703.763599867407,2605.9620031149284,6833.6914924380435,0.0,0.0,0.0,71.0
1000,1,2,7031.470706625532,7031.470706625532,7143.764343283582,7252.0031969696975,0.0,0.0,0.0,0.0
1000,1,4,7031.470706625532,7031.470706625532,7143.764343283582,7252.0031969696975,0.0,0.0,0.0,0.0
1000,2,2,3090.407717633152,3087.845847200897,3626.0015984848487,3626.0015984848487,0.0,1.0,0.0,0.0
